Province/State,Country/Region,Lat,Long,1/22/20,1/23/20,1/24/20,1/25/20,1/26/20,1/27/20,1/28/20,1/29/20,1/30/20,1/31/20,2/1/20,2/2/20,2/3/20,2/4/20,2/5/20,2/6/20,2/7/20,2/8/20,2/9/20,2/10/20,2/11/20,2/12/20,2/13/20,2/14/20,2/15/20,2/16/20,2/17/20,2/18/20,2/19/20,2/20/20,2/21/20,2/22/20,2/23/20,2/24/20,2/25/20,2/26/20,2/27/20,2/28/20,2/29/20,3/1/20,3/2/20,3/3/20,3/4/20,3/5/20,3/6/20,3/7/20,3/8/20,3/9/20,3/10/20,3/11/20,3/12/20,3/13/20,3/14/20,3/15/20,3/16/20,3/17/20,3/18/20,3/19/20,3/20/20,3/21/20,3/22/20,3/23/20,3/24/20,3/25/20,3/26/20,3/27/20,3/28/20,3/29/20,3/30/20,3/31/20,4/1/20,4/2/20,4/3/20,4/4/20,4/5/20,4/6/20
,Kazakhstan,48.0196,66.9237,3.5091666666666668,3.5091666666666668,3.5091666666666668,3.5091666666666668,3.5091666666666668,3.5091666666666668,3.5091666666666668,3.5091666666666668,3.5091666666666668,3.5091666666666668,3.5091666666666668,3.5091666666666668,3.5091666666666668,3.5091666666666668,3.5091666666666668,3.5091666666666668,3.5091666666666668,3.5091666666666668,3.5091666666666668,3.5091666666666668,3.5091666666666668,3.5091666666666668,3.5091666666666668,3.5091666666666668,3.5091666666666668,3.5091666666666668,3.5091666666666668,3.5091666666666668,3.5091666666666668,3.5091666666666668,3.5091666666666668,3.5091666666666668,3.5091666666666668,3.5091666666666668,3.5091666666666668,3.5091666666666668,3.5091666666666668,3.5091666666666668,3.5091666666666668,3.5091666666666668,3.5091666666666668,3.5091666666666668,3.5091666666666668,3.5091666666666668,3.5091666666666668,3.5091666666666668,3.5091666666666668,3.5091666666666668,3.5091666666666668,3.5091666666666668,3.5091666666666668,3.5091666666666668,3.5091666666666668,3.5091666666666668,3.5091666666666668,3.5091666666666668,3.5091666666666668,3.5091666666666668,3.1174999999999997,3.5091666666666668,3.5091666666666668,3.5091666666666668,3.5091666666666668,3.5091666666666668,3.5091666666666668,3.5091666666666668,3.9912499999999995,4.324583333333334,6.095833333333334,7.282916666666666,4.69625,5.5424999999999995,3.239166666666667,5.352916666666668,4.580416666666666,2.7008333333333336
,Kenya,-0.0236,37.9062,1.6970833333333335,1.6970833333333335,1.6970833333333335,1.6970833333333335,1.6970833333333335,1.6970833333333335,1.6970833333333335,1.6970833333333335,1.6970833333333335,1.6970833333333335,1.6970833333333335,1.6970833333333335,1.6970833333333335,1.6970833333333335,1.6970833333333335,1.6970833333333335,1.6970833333333335,1.6970833333333335,1.6970833333333335,1.6970833333333335,1.6970833333333335,1.6970833333333335,1.6970833333333335,1.6970833333333335,1.6970833333333335,1.6970833333333335,1.6970833333333335,1.6970833333333335,1.6970833333333335,1.6970833333333335,1.6970833333333335,1.6970833333333335,1.6970833333333335,1.6970833333333335,1.6970833333333335,1.6970833333333335,1.6970833333333335,1.6970833333333335,1.6970833333333335,1.6970833333333335,1.6970833333333335,1.6970833333333335,1.6970833333333335,1.6970833333333335,1.6970833333333335,1.6970833333333335,1.6970833333333335,1.6970833333333335,1.6970833333333335,1.6970833333333335,1.6970833333333335,1.6970833333333335,1.6970833333333335,1.6970833333333335,1.6970833333333335,1.6970833333333335,1.6970833333333335,1.6970833333333335,1.6970833333333335,1.6970833333333335,1.6970833333333335,1.6970833333333335,1.6970833333333335,1.6970833333333335,1.6970833333333335,1.6970833333333335,1.5316666666666665,1.615,1.455,1.3412500000000003,1.5104166666666667,1.7733333333333334,1.7850000000000001,1.7525000000000002,1.7766666666666666,1.73375
,"Korea, South",36.0,128.0,2.3625000000000003,2.3625000000000003,2.3625000000000003,2.3625000000000003,2.3625000000000003,2.3625000000000003,2.3625000000000003,2.3625000000000003,2.3625000000000003,2.3625000000000003,2.3625000000000003,2.3625000000000003,2.3625000000000003,2.3625000000000003,2.3625000000000003,2.3625000000000003,2.3625000000000003,2.3625000000000003,2.3625000000000003,2.3625000000000003,2.3625000000000003,2.3625000000000003,2.3625000000000003,2.3625000000000003,2.3625000000000003,2.3625000000000003,2.3625000000000003,2.3625000000000003,2.3625000000000003,0.9525,1.6066666666666667,4.193333333333333,1.8975,0.8595833333333335,1.361666666666667,1.02875,1.2216666666666667,1.3379166666666666,0.9545833333333333,0.9941666666666666,2.34625,1.1458333333333333,3.7399999999999998,2.32375,0.9220833333333333,0.805,1.0366666666666668,1.0041666666666667,2.2399999999999998,3.352083333333333,1.30625,2.157916666666667,2.8925,4.44625,1.7162499999999998,2.83375,1.2608333333333333,5.233333333333333,2.9658333333333338,2.0995833333333334,2.1841666666666666,2.3625000000000003,2.3625000000000003,2.3625000000000003,2.3625000000000003,2.3625000000000003,1.505,1.2870833333333334,0.8254166666666668,0.9379166666666667,2.3841666666666668,1.4024999999999999,2.01125,3.532083333333334,2.1687499999999997,1.675
,Kuwait,29.5,47.75,5.0687500000000005,5.0687500000000005,5.0687500000000005,5.0687500000000005,5.0687500000000005,5.0687500000000005,5.0687500000000005,5.0687500000000005,5.0687500000000005,5.0687500000000005,5.0687500000000005,5.0687500000000005,5.0687500000000005,5.0687500000000005,5.0687500000000005,5.0687500000000005,5.0687500000000005,5.0687500000000005,5.0687500000000005,5.0687500000000005,5.0687500000000005,5.0687500000000005,5.0687500000000005,5.0687500000000005,5.0687500000000005,5.0687500000000005,5.0687500000000005,5.0687500000000005,5.0687500000000005,5.0687500000000005,5.0687500000000005,5.0687500000000005,5.0687500000000005,5.0687500000000005,5.0687500000000005,5.0687500000000005,5.0687500000000005,5.0687500000000005,5.0687500000000005,5.0687500000000005,5.0687500000000005,5.0687500000000005,5.0687500000000005,5.0687500000000005,5.0687500000000005,5.0687500000000005,5.0687500000000005,5.0687500000000005,5.0687500000000005,5.0687500000000005,5.0687500000000005,5.0687500000000005,5.0687500000000005,5.0687500000000005,5.0687500000000005,5.0687500000000005,5.0687500000000005,5.0687500000000005,5.0687500000000005,5.0687500000000005,5.0687500000000005,5.0687500000000005,5.0687500000000005,5.0687500000000005,5.0687500000000005,5.0687500000000005,6.102083333333333,5.282916666666666,3.5116666666666667,3.474583333333333,6.5616666666666665,2.97875,4.273750000000001,2.6016666666666666,3.630416666666667,2.7029166666666664
,Kyrgyzstan,41.2044,74.7661,1.0912499999999998,1.0912499999999998,1.0912499999999998,1.0912499999999998,1.0912499999999998,1.0912499999999998,1.0912499999999998,1.0912499999999998,1.0912499999999998,1.0912499999999998,1.0912499999999998,1.0912499999999998,1.0912499999999998,1.0912499999999998,1.0912499999999998,1.0912499999999998,1.0912499999999998,1.0912499999999998,1.0912499999999998,1.0912499999999998,1.0912499999999998,1.0912499999999998,1.0912499999999998,1.0912499999999998,1.0912499999999998,1.0912499999999998,1.0912499999999998,1.0912499999999998,1.0912499999999998,1.0912499999999998,1.0912499999999998,1.0912499999999998,1.0912499999999998,1.0912499999999998,1.0912499999999998,1.0912499999999998,1.0912499999999998,1.0912499999999998,1.0912499999999998,1.0912499999999998,1.0912499999999998,1.0912499999999998,1.0912499999999998,1.0912499999999998,1.0912499999999998,1.0912499999999998,1.0912499999999998,1.0912499999999998,1.0912499999999998,1.0912499999999998,1.0912499999999998,1.0912499999999998,1.0912499999999998,1.0912499999999998,1.0912499999999998,1.0912499999999998,1.0912499999999998,1.0912499999999998,1.0912499999999998,1.0912499999999998,1.0912499999999998,1.0912499999999998,1.0912499999999998,1.0912499999999998,1.0912499999999998,1.0912499999999998,2.401666666666667,1.8787500000000001,1.2766666666666666,1.4791666666666667,1.6645833333333335,1.5662500000000001,1.9191666666666667,1.8537499999999998,1.5845833333333335,1.4741666666666668
,Latvia,56.8796,24.6032,1.0604166666666666,1.0604166666666666,1.0604166666666666,1.0604166666666666,1.0604166666666666,1.0604166666666666,1.0604166666666666,1.0604166666666666,1.0604166666666666,1.0604166666666666,1.0604166666666666,1.0604166666666666,1.0604166666666666,1.0604166666666666,1.0604166666666666,1.0604166666666666,1.0604166666666666,1.0604166666666666,1.0604166666666666,1.0604166666666666,1.0604166666666666,1.0604166666666666,1.0604166666666666,1.0604166666666666,1.0604166666666666,1.0604166666666666,1.0604166666666666,1.0604166666666666,1.0604166666666666,1.0604166666666666,1.0604166666666666,1.0604166666666666,1.0604166666666666,1.0604166666666666,1.0604166666666666,1.0604166666666666,1.0604166666666666,1.0604166666666666,1.0604166666666666,1.0604166666666666,1.0604166666666666,1.0604166666666666,1.0604166666666666,1.0604166666666666,1.0604166666666666,1.0604166666666666,1.0604166666666666,1.0604166666666666,1.0604166666666666,1.0604166666666666,1.0604166666666666,1.0604166666666666,1.0604166666666666,1.0604166666666666,1.0604166666666666,1.0604166666666666,1.0604166666666666,1.0604166666666666,1.0604166666666666,1.0604166666666666,1.0604166666666666,1.0604166666666666,1.0604166666666666,1.0604166666666666,1.0604166666666666,1.0604166666666666,2.0879166666666666,5.729565217391304,1.6974999999999998,3.0391666666666666,5.5125,6.270416666666667,8.020833333333334,3.7133333333333334,2.7670833333333333,2.107083333333333
,Lebanon,33.8547,35.8623,1.41875,1.41875,1.41875,1.41875,1.41875,1.41875,1.41875,1.41875,1.41875,1.41875,1.41875,1.41875,1.41875,1.41875,1.41875,1.41875,1.41875,1.41875,1.41875,1.41875,1.41875,1.41875,1.41875,1.41875,1.41875,1.41875,1.41875,1.41875,1.41875,1.41875,1.41875,1.41875,1.41875,1.41875,1.41875,1.41875,1.41875,1.41875,1.41875,1.41875,1.41875,1.41875,1.41875,1.41875,1.41875,1.41875,1.41875,1.41875,1.545,1.5583333333333336,4.99125,3.85875,1.1375,1.25,1.9158333333333335,2.3520833333333333,3.470416666666667,3.870416666666666,1.7633333333333334,1.7120833333333334,1.2954166666666669,1.41875,1.41875,1.41875,1.41875,1.41875,2.4766666666666666,4.281739130434783,3.6916666666666664,3.0708333333333333,3.1704166666666667,1.9183333333333332,2.651666666666667,1.5258333333333332,3.241666666666667,1.7400000000000002
,Liberia,6.4281,-9.4295,1.8583333333333334,1.8583333333333334,1.8583333333333334,1.8583333333333334,1.8583333333333334,1.8583333333333334,1.8583333333333334,1.8583333333333334,1.8583333333333334,1.8583333333333334,1.8583333333333334,1.8583333333333334,1.8583333333333334,1.8583333333333334,1.8583333333333334,1.8583333333333334,1.8583333333333334,1.8583333333333334,1.8583333333333334,1.8583333333333334,1.8583333333333334,1.8583333333333334,1.8583333333333334,1.8583333333333334,1.8583333333333334,1.8583333333333334,1.8583333333333334,1.8583333333333334,1.8583333333333334,1.8583333333333334,1.8583333333333334,1.8583333333333334,1.8583333333333334,1.8583333333333334,1.8583333333333334,1.8583333333333334,1.8583333333333334,1.8583333333333334,1.8583333333333334,1.8583333333333334,1.8583333333333334,1.8583333333333334,1.8583333333333334,1.8583333333333334,1.8583333333333334,1.8583333333333334,1.8583333333333334,1.8583333333333334,1.8583333333333334,1.8583333333333334,1.8583333333333334,1.8583333333333334,1.8583333333333334,1.8583333333333334,1.8583333333333334,1.8583333333333334,1.8583333333333334,1.8583333333333334,1.8583333333333334,1.8583333333333334,1.8583333333333334,1.8583333333333334,1.8583333333333334,1.8583333333333334,1.8583333333333334,1.8583333333333334,1.2491666666666668,1.3375000000000001,1.2954166666666667,1.75,1.5879166666666666,1.6820833333333332,1.9024999999999999,1.4575000000000002,1.2054166666666666,1.8183333333333334
,Liechtenstein,47.14,9.55,1.0383333333333333,1.0383333333333333,1.0383333333333333,1.0383333333333333,1.0383333333333333,1.0383333333333333,1.0383333333333333,1.0383333333333333,1.0383333333333333,1.0383333333333333,1.0383333333333333,1.0383333333333333,1.0383333333333333,1.0383333333333333,1.0383333333333333,1.0383333333333333,1.0383333333333333,1.0383333333333333,1.0383333333333333,1.0383333333333333,1.0383333333333333,1.0383333333333333,1.0383333333333333,1.0383333333333333,1.0383333333333333,1.0383333333333333,1.0383333333333333,1.0383333333333333,1.0383333333333333,1.0383333333333333,1.0383333333333333,1.0383333333333333,1.0383333333333333,1.0383333333333333,1.0383333333333333,1.0383333333333333,1.0383333333333333,1.0383333333333333,1.0383333333333333,1.0383333333333333,1.0383333333333333,1.0383333333333333,1.0383333333333333,1.0383333333333333,1.0383333333333333,1.0383333333333333,1.0383333333333333,1.0383333333333333,1.0383333333333333,1.0383333333333333,1.0383333333333333,1.0383333333333333,1.0383333333333333,1.0383333333333333,1.0383333333333333,1.0383333333333333,1.0383333333333333,1.0383333333333333,1.0383333333333333,1.0383333333333333,1.0383333333333333,1.0383333333333333,1.0383333333333333,1.0383333333333333,1.0383333333333333,1.0383333333333333,1.3154166666666667,1.2665217391304346,1.46125,1.2829166666666667,1.309583333333333,1.22625,1.1095833333333334,1.2770833333333333,1.8637500000000002,1.8954166666666665
,Lithuania,55.1694,23.8813,2.0700000000000003,2.0700000000000003,2.0700000000000003,2.0700000000000003,2.0700000000000003,2.0700000000000003,2.0700000000000003,2.0700000000000003,2.0700000000000003,2.0700000000000003,2.0700000000000003,2.0700000000000003,2.0700000000000003,2.0700000000000003,2.0700000000000003,2.0700000000000003,2.0700000000000003,2.0700000000000003,2.0700000000000003,2.0700000000000003,2.0700000000000003,2.0700000000000003,2.0700000000000003,2.0700000000000003,2.0700000000000003,2.0700000000000003,2.0700000000000003,2.0700000000000003,2.0700000000000003,2.0700000000000003,2.0700000000000003,2.0700000000000003,2.0700000000000003,2.0700000000000003,2.0700000000000003,2.0700000000000003,2.0700000000000003,2.0700000000000003,2.0700000000000003,2.0700000000000003,2.0700000000000003,2.0700000000000003,2.0700000000000003,2.0700000000000003,2.0700000000000003,2.0700000000000003,2.0700000000000003,2.0700000000000003,2.0700000000000003,2.0700000000000003,2.0700000000000003,2.0700000000000003,2.0700000000000003,2.0700000000000003,2.0700000000000003,2.0700000000000003,2.0700000000000003,2.0700000000000003,2.0700000000000003,5.7316666666666665,5.388749999999999,2.0700000000000003,2.0700000000000003,2.0700000000000003,2.0700000000000003,2.0700000000000003,1.2395833333333335,6.546086956521741,3.732083333333333,2.4274999999999998,7.222499999999999,7.938333333333333,8.630416666666667,5.592916666666667,3.469583333333334,2.285
,Luxembourg,49.8153,6.1296,5.772916666666667,5.772916666666667,5.772916666666667,5.772916666666667,5.772916666666667,5.772916666666667,5.772916666666667,5.772916666666667,5.772916666666667,5.772916666666667,5.772916666666667,5.772916666666667,5.772916666666667,5.772916666666667,5.772916666666667,5.772916666666667,5.772916666666667,5.772916666666667,5.772916666666667,5.772916666666667,5.772916666666667,5.772916666666667,5.772916666666667,5.772916666666667,5.772916666666667,5.772916666666667,5.772916666666667,5.772916666666667,5.772916666666667,5.772916666666667,5.772916666666667,5.772916666666667,5.772916666666667,5.772916666666667,5.772916666666667,5.772916666666667,5.772916666666667,5.772916666666667,5.772916666666667,5.772916666666667,5.772916666666667,5.772916666666667,5.772916666666667,5.772916666666667,5.772916666666667,5.772916666666667,5.772916666666667,5.772916666666667,5.772916666666667,5.772916666666667,5.772916666666667,5.772916666666667,2.112083333333333,3.4354166666666663,1.405833333333333,1.8162500000000001,1.374583333333333,1.0783333333333334,3.4916666666666667,6.457916666666667,6.947499999999999,5.772916666666667,5.772916666666667,5.772916666666667,5.772916666666667,5.772916666666667,4.07875,7.1552173913043475,4.834166666666667,3.220833333333333,1.4908333333333335,2.3429166666666665,2.742083333333333,1.5458333333333334,3.012083333333333,2.6787499999999995
,Madagascar,-18.7669,46.8691,4.390416666666667,4.390416666666667,4.390416666666667,4.390416666666667,4.390416666666667,4.390416666666667,4.390416666666667,4.390416666666667,4.390416666666667,4.390416666666667,4.390416666666667,4.390416666666667,4.390416666666667,4.390416666666667,4.390416666666667,4.390416666666667,4.390416666666667,4.390416666666667,4.390416666666667,4.390416666666667,4.390416666666667,4.390416666666667,4.390416666666667,4.390416666666667,4.390416666666667,4.390416666666667,4.390416666666667,4.390416666666667,4.390416666666667,4.390416666666667,4.390416666666667,4.390416666666667,4.390416666666667,4.390416666666667,4.390416666666667,4.390416666666667,4.390416666666667,4.390416666666667,4.390416666666667,4.390416666666667,4.390416666666667,4.390416666666667,4.390416666666667,4.390416666666667,4.390416666666667,4.390416666666667,4.390416666666667,4.390416666666667,4.390416666666667,4.390416666666667,4.390416666666667,4.390416666666667,4.390416666666667,4.390416666666667,4.390416666666667,4.390416666666667,4.390416666666667,4.390416666666667,4.390416666666667,4.390416666666667,4.390416666666667,4.390416666666667,4.390416666666667,4.390416666666667,4.390416666666667,4.390416666666667,2.2291666666666665,1.9979166666666668,1.5620833333333335,2.32375,2.2466666666666666,1.763333333333333,3.7308333333333334,3.157083333333333,2.94125,2.1641666666666666
,Malaysia,2.5,112.5,0.8358333333333333,0.8358333333333333,0.8358333333333333,0.8358333333333333,0.8358333333333333,0.8358333333333333,0.8358333333333333,0.8358333333333333,0.8358333333333333,0.8358333333333333,0.8358333333333333,0.8358333333333333,0.8358333333333333,0.8358333333333333,0.8358333333333333,0.8358333333333333,0.8358333333333333,0.8358333333333333,0.8358333333333333,0.8358333333333333,0.8358333333333333,0.8358333333333333,0.8358333333333333,0.8358333333333333,0.8358333333333333,0.8358333333333333,0.8358333333333333,0.8358333333333333,0.8358333333333333,0.8358333333333333,0.8358333333333333,0.8358333333333333,0.8358333333333333,0.8358333333333333,0.8358333333333333,0.8358333333333333,0.8358333333333333,0.8358333333333333,0.8358333333333333,0.8358333333333333,0.8358333333333333,0.8358333333333333,0.8358333333333333,0.8358333333333333,0.8358333333333333,0.8358333333333333,0.8358333333333333,0.8358333333333333,0.8358333333333333,0.8358333333333333,0.8358333333333333,0.8358333333333333,0.8358333333333333,0.8358333333333333,0.8358333333333333,0.82375,0.9604166666666667,0.8245833333333333,0.7616666666666666,0.8183333333333334,0.8487499999999999,0.8358333333333333,0.8358333333333333,0.8358333333333333,0.8358333333333333,0.8358333333333333,0.7204166666666666,0.9295833333333334,0.8891666666666667,0.9375,0.9191666666666666,0.9445833333333334,0.84875,0.7791666666666667,0.94625,0.94375
,Maldives,3.2028,73.2207,3.669166666666667,3.669166666666667,3.669166666666667,3.669166666666667,3.669166666666667,3.669166666666667,3.669166666666667,3.669166666666667,3.669166666666667,3.669166666666667,3.669166666666667,3.669166666666667,3.669166666666667,3.669166666666667,3.669166666666667,3.669166666666667,3.669166666666667,3.669166666666667,3.669166666666667,3.669166666666667,3.669166666666667,3.669166666666667,3.669166666666667,3.669166666666667,3.669166666666667,3.669166666666667,3.669166666666667,3.669166666666667,3.669166666666667,3.669166666666667,3.669166666666667,3.669166666666667,3.669166666666667,3.669166666666667,3.669166666666667,3.669166666666667,3.669166666666667,3.669166666666667,3.669166666666667,3.669166666666667,3.669166666666667,3.669166666666667,3.669166666666667,3.669166666666667,3.669166666666667,3.669166666666667,3.669166666666667,3.669166666666667,3.669166666666667,3.669166666666667,3.669166666666667,3.669166666666667,3.669166666666667,3.669166666666667,3.669166666666667,3.669166666666667,3.669166666666667,3.669166666666667,3.669166666666667,3.669166666666667,3.669166666666667,3.669166666666667,3.669166666666667,3.669166666666667,3.669166666666667,3.669166666666667,3.387916666666667,2.36375,2.435416666666667,3.38875,3.9525000000000006,3.405416666666666,4.383333333333333,4.3425,3.4924999999999997,3.254583333333333
,Malta,35.9375,14.3754,3.60125,3.60125,3.60125,3.60125,3.60125,3.60125,3.60125,3.60125,3.60125,3.60125,3.60125,3.60125,3.60125,3.60125,3.60125,3.60125,3.60125,3.60125,3.60125,3.60125,3.60125,3.60125,3.60125,3.60125,3.60125,3.60125,3.60125,3.60125,3.60125,3.60125,3.60125,3.60125,3.60125,3.60125,3.60125,3.60125,3.60125,3.60125,3.60125,3.60125,3.60125,3.60125,3.60125,3.60125,3.60125,3.60125,3.60125,3.60125,3.60125,3.60125,3.60125,3.60125,3.60125,3.60125,3.60125,3.60125,3.60125,3.60125,3.60125,3.60125,3.60125,3.60125,3.60125,3.60125,3.60125,3.60125,4.805,4.581739130434783,4.857083333333334,4.73875,5.0320833333333335,9.297083333333333,11.037916666666666,7.859583333333333,7.839166666666667,3.6508333333333334
,Mauritania,21.0079,10.9408,2.638333333333333,2.638333333333333,2.638333333333333,2.638333333333333,2.638333333333333,2.638333333333333,2.638333333333333,2.638333333333333,2.638333333333333,2.638333333333333,2.638333333333333,2.638333333333333,2.638333333333333,2.638333333333333,2.638333333333333,2.638333333333333,2.638333333333333,2.638333333333333,2.638333333333333,2.638333333333333,2.638333333333333,2.638333333333333,2.638333333333333,2.638333333333333,2.638333333333333,2.638333333333333,2.638333333333333,2.638333333333333,2.638333333333333,2.638333333333333,2.638333333333333,2.638333333333333,2.638333333333333,2.638333333333333,2.638333333333333,2.638333333333333,2.638333333333333,2.638333333333333,2.638333333333333,2.638333333333333,2.638333333333333,2.638333333333333,2.638333333333333,2.638333333333333,2.638333333333333,2.638333333333333,2.638333333333333,2.638333333333333,2.638333333333333,2.638333333333333,2.638333333333333,2.638333333333333,2.638333333333333,2.638333333333333,2.638333333333333,2.638333333333333,2.638333333333333,2.638333333333333,2.638333333333333,2.638333333333333,2.638333333333333,2.638333333333333,2.638333333333333,2.638333333333333,2.638333333333333,2.638333333333333,1.6825,4.055416666666666,3.8320833333333333,2.6620833333333334,3.02,1.9487500000000002,3.19375,2.387916666666667,2.7237500000000003,3.19
,Mauritius,-20.2,57.5,5.5249999999999995,5.5249999999999995,5.5249999999999995,5.5249999999999995,5.5249999999999995,5.5249999999999995,5.5249999999999995,5.5249999999999995,5.5249999999999995,5.5249999999999995,5.5249999999999995,5.5249999999999995,5.5249999999999995,5.5249999999999995,5.5249999999999995,5.5249999999999995,5.5249999999999995,5.5249999999999995,5.5249999999999995,5.5249999999999995,5.5249999999999995,5.5249999999999995,5.5249999999999995,5.5249999999999995,5.5249999999999995,5.5249999999999995,5.5249999999999995,5.5249999999999995,5.5249999999999995,5.5249999999999995,5.5249999999999995,5.5249999999999995,5.5249999999999995,5.5249999999999995,5.5249999999999995,5.5249999999999995,5.5249999999999995,5.5249999999999995,5.5249999999999995,5.5249999999999995,5.5249999999999995,5.5249999999999995,5.5249999999999995,5.5249999999999995,5.5249999999999995,5.5249999999999995,5.5249999999999995,5.5249999999999995,5.5249999999999995,5.5249999999999995,5.5249999999999995,5.5249999999999995,5.5249999999999995,5.5249999999999995,5.5249999999999995,5.5249999999999995,5.5249999999999995,5.5249999999999995,5.5249999999999995,3.1149999999999998,4.714166666666666,5.5249999999999995,5.5249999999999995,5.5249999999999995,5.5249999999999995,5.5249999999999995,2.422916666666667,4.165416666666666,4.533333333333333,3.294583333333333,2.11,1.74125,1.5841666666666665,2.8037499999999995,4.240833333333334,5.677499999999999
,Mexico,23.6345,-102.5528,2.2195833333333335,2.2195833333333335,2.2195833333333335,2.2195833333333335,2.2195833333333335,2.2195833333333335,2.2195833333333335,2.2195833333333335,2.2195833333333335,2.2195833333333335,2.2195833333333335,2.2195833333333335,2.2195833333333335,2.2195833333333335,2.2195833333333335,2.2195833333333335,2.2195833333333335,2.2195833333333335,2.2195833333333335,2.2195833333333335,2.2195833333333335,2.2195833333333335,2.2195833333333335,2.2195833333333335,2.2195833333333335,2.2195833333333335,2.2195833333333335,2.2195833333333335,2.2195833333333335,2.2195833333333335,2.2195833333333335,2.2195833333333335,2.2195833333333335,2.2195833333333335,2.2195833333333335,2.2195833333333335,2.2195833333333335,2.2195833333333335,2.2195833333333335,2.2195833333333335,2.2195833333333335,2.2195833333333335,2.2195833333333335,2.2195833333333335,2.2195833333333335,2.2195833333333335,2.2195833333333335,2.2195833333333335,2.2195833333333335,2.2195833333333335,2.2195833333333335,2.2195833333333335,2.2195833333333335,2.2195833333333335,2.2195833333333335,2.2195833333333335,2.2195833333333335,5.648333333333333,2.0495833333333335,5.434583333333333,2.686666666666666,2.2195833333333335,2.2195833333333335,2.2195833333333335,2.2195833333333335,2.2195833333333335,3.9583333333333335,3.9187500000000006,3.765833333333333,3.2383333333333333,4.934166666666666,5.2475,5.04875,4.3308333333333335,4.100000000000001,4.2683333333333335
,Moldova,47.4116,28.3699,5.003333333333333,5.003333333333333,5.003333333333333,5.003333333333333,5.003333333333333,5.003333333333333,5.003333333333333,5.003333333333333,5.003333333333333,5.003333333333333,5.003333333333333,5.003333333333333,5.003333333333333,5.003333333333333,5.003333333333333,5.003333333333333,5.003333333333333,5.003333333333333,5.003333333333333,5.003333333333333,5.003333333333333,5.003333333333333,5.003333333333333,5.003333333333333,5.003333333333333,5.003333333333333,5.003333333333333,5.003333333333333,5.003333333333333,5.003333333333333,5.003333333333333,5.003333333333333,5.003333333333333,5.003333333333333,5.003333333333333,5.003333333333333,5.003333333333333,5.003333333333333,5.003333333333333,5.003333333333333,5.003333333333333,5.003333333333333,5.003333333333333,5.003333333333333,5.003333333333333,5.003333333333333,5.003333333333333,5.003333333333333,5.003333333333333,5.003333333333333,5.003333333333333,5.003333333333333,5.003333333333333,5.003333333333333,5.003333333333333,5.003333333333333,1.0720833333333333,1.4829166666666669,2.1783333333333332,3.19375,4.358333333333333,5.003333333333333,5.003333333333333,5.003333333333333,5.003333333333333,5.003333333333333,2.217916666666667,3.115217391304348,5.288333333333333,4.667083333333333,1.4033333333333333,2.044166666666667,2.9812499999999997,2.0208333333333335,3.20375,1.4279166666666665
,Monaco,43.7333,7.4167,6.159583333333333,6.159583333333333,6.159583333333333,6.159583333333333,6.159583333333333,6.159583333333333,6.159583333333333,6.159583333333333,6.159583333333333,6.159583333333333,6.159583333333333,6.159583333333333,6.159583333333333,6.159583333333333,6.159583333333333,6.159583333333333,6.159583333333333,6.159583333333333,6.159583333333333,6.159583333333333,6.159583333333333,6.159583333333333,6.159583333333333,6.159583333333333,6.159583333333333,6.159583333333333,6.159583333333333,6.159583333333333,6.159583333333333,6.159583333333333,6.159583333333333,6.159583333333333,6.159583333333333,6.159583333333333,6.159583333333333,6.159583333333333,6.159583333333333,6.159583333333333,6.159583333333333,6.159583333333333,6.159583333333333,6.159583333333333,6.159583333333333,6.159583333333333,6.159583333333333,6.159583333333333,6.159583333333333,6.159583333333333,6.159583333333333,6.159583333333333,6.159583333333333,6.159583333333333,6.159583333333333,6.159583333333333,6.159583333333333,6.159583333333333,6.159583333333333,6.159583333333333,6.159583333333333,6.159583333333333,6.159583333333333,6.159583333333333,6.159583333333333,6.159583333333333,6.159583333333333,6.159583333333333,2.9250000000000003,1.8917391304347826,2.0116666666666667,2.982083333333333,4.4433333333333325,2.3316666666666666,1.7212500000000002,2.1991666666666667,2.720416666666667,2.81125
,Mongolia,46.8625,103.8467,2.5825,2.5825,2.5825,2.5825,2.5825,2.5825,2.5825,2.5825,2.5825,2.5825,2.5825,2.5825,2.5825,2.5825,2.5825,2.5825,2.5825,2.5825,2.5825,2.5825,2.5825,2.5825,2.5825,2.5825,2.5825,2.5825,2.5825,2.5825,2.5825,2.5825,2.5825,2.5825,2.5825,2.5825,2.5825,2.5825,2.5825,2.5825,2.5825,2.5825,2.5825,2.5825,2.5825,2.5825,2.5825,2.5825,2.5825,2.5825,2.5825,2.5825,2.5825,2.5825,2.5825,2.5825,2.5825,2.5825,2.5825,2.5825,2.5825,2.5825,2.5825,2.5825,2.5825,2.5825,2.5825,2.5825,2.7062500000000003,2.1404166666666664,5.064583333333333,2.1491666666666664,2.2029166666666664,1.9229166666666666,1.7695833333333333,2.4091666666666667,2.981666666666667,4.117500000000001
