Province/State,Country/Region,Lat,Long,1/22/20,1/23/20,1/24/20,1/25/20,1/26/20,1/27/20,1/28/20,1/29/20,1/30/20,1/31/20,2/1/20,2/2/20,2/3/20,2/4/20,2/5/20,2/6/20,2/7/20,2/8/20,2/9/20,2/10/20,2/11/20,2/12/20,2/13/20,2/14/20,2/15/20,2/16/20,2/17/20,2/18/20,2/19/20,2/20/20,2/21/20,2/22/20,2/23/20,2/24/20,2/25/20,2/26/20,2/27/20,2/28/20,2/29/20,3/1/20,3/2/20,3/3/20,3/4/20,3/5/20,3/6/20,3/7/20,3/8/20,3/9/20,3/10/20,3/11/20,3/12/20,3/13/20,3/14/20,3/15/20,3/16/20,3/17/20,3/18/20,3/19/20,3/20/20,3/21/20,3/22/20,3/23/20,3/24/20,3/25/20,3/26/20,3/27/20,3/28/20,3/29/20,3/30/20,3/31/20,4/1/20,4/2/20,4/3/20,4/4/20,4/5/20,4/6/20,4/7/20,4/8/20,4/9/20,4/10/20
St Martin,France,18.0708,-63.0501,77.41666666666667,77.41666666666667,77.41666666666667,77.41666666666667,77.41666666666667,77.41666666666667,77.41666666666667,77.41666666666667,77.41666666666667,77.41666666666667,77.41666666666667,77.41666666666667,77.41666666666667,77.41666666666667,77.41666666666667,77.41666666666667,77.41666666666667,77.41666666666667,77.41666666666667,77.41666666666667,77.41666666666667,77.41666666666667,77.41666666666667,77.41666666666667,77.41666666666667,77.41666666666667,77.41666666666667,77.41666666666667,77.41666666666667,77.41666666666667,77.41666666666667,77.41666666666667,77.41666666666667,77.41666666666667,77.41666666666667,77.41666666666667,77.41666666666667,77.41666666666667,77.41666666666667,77.41666666666667,77.41666666666667,77.41666666666667,77.41666666666667,77.41666666666667,77.41666666666667,77.41666666666667,77.41666666666667,77.41666666666667,77.41666666666667,77.41666666666667,77.41666666666667,77.41666666666667,77.41666666666667,77.41666666666667,77.41666666666667,77.41666666666667,77.41666666666667,77.41666666666667,77.41666666666667,77.41666666666667,77.41666666666667,77.41666666666667,77.41666666666667,77.41666666666667,77.41666666666667,77.45833333333333,90.79166666666667,88.375,87.91666666666667,83.375,81.58333333333333,77.83333333333333,84.83333333333333,80.33333333333333,83.125,91.58333333333333,99.16666666666667,97.79166666666667,91.25,92.16666666666667
Martinique,France,14.6415,-61.0242,77.08333333333333,77.08333333333333,77.08333333333333,77.08333333333333,77.08333333333333,77.08333333333333,77.08333333333333,77.08333333333333,77.08333333333333,77.08333333333333,77.08333333333333,77.08333333333333,77.08333333333333,77.08333333333333,77.08333333333333,77.08333333333333,77.08333333333333,77.08333333333333,77.08333333333333,77.08333333333333,77.08333333333333,77.08333333333333,77.08333333333333,77.08333333333333,77.08333333333333,77.08333333333333,77.08333333333333,77.08333333333333,77.08333333333333,77.08333333333333,77.08333333333333,77.08333333333333,77.08333333333333,77.08333333333333,77.08333333333333,77.08333333333333,77.08333333333333,77.08333333333333,77.08333333333333,77.08333333333333,77.08333333333333,77.08333333333333,77.08333333333333,77.08333333333333,77.08333333333333,77.08333333333333,77.08333333333333,77.08333333333333,77.08333333333333,77.08333333333333,77.08333333333333,77.08333333333333,77.08333333333333,77.08333333333333,77.04166666666667,77.20833333333333,78.04166666666667,77.625,79.95833333333333,81.41666666666667,83.29166666666667,77.08333333333333,77.08333333333333,77.08333333333333,77.08333333333333,77.125,84.91666666666667,84.45833333333333,79.95833333333333,79.125,82.25,80.66666666666667,84.125,87.5,87.95833333333333,86.25,86.875,86.16666666666667,84.79166666666667,87.04166666666667
,France,46.2276,2.2137,72.75,72.75,72.75,72.75,72.75,72.75,72.75,72.75,72.75,72.75,72.75,72.75,72.75,72.75,72.75,72.75,72.75,72.75,72.75,72.75,72.75,72.75,72.75,72.75,67.16666666666667,50.666666666666664,77.0,78.66666666666667,81.41666666666667,75.91666666666667,70.625,66.875,65.375,69.16666666666667,79.70833333333333,79.41666666666667,85.625,79.54166666666667,69.58333333333333,77.75,86.41666666666667,89.5,88.45833333333333,90.41666666666667,88.375,86.5,81.66666666666667,81.04166666666667,82.625,80.0,80.08333333333333,65.20833333333333,71.54166666666667,65.95833333333333,78.0,75.70833333333333,72.16666666666667,67.875,63.583333333333336,76.5,78.5,72.75,72.75,72.75,72.75,72.70833333333333,64.66666666666667,72.08695652173913,60.666666666666664,41.125,52.458333333333336,58.166666666666664,66.83333333333333,61.0,47.75,36.375,58.25,51.541666666666664,54.583333333333336,46.875
,Gabon,-0.8037,11.6094,95.125,95.125,95.125,95.125,95.125,95.125,95.125,95.125,95.125,95.125,95.125,95.125,95.125,95.125,95.125,95.125,95.125,95.125,95.125,95.125,95.125,95.125,95.125,95.125,95.125,95.125,95.125,95.125,95.125,95.125,95.125,95.125,95.125,95.125,95.125,95.125,95.125,95.125,95.125,95.125,95.125,95.125,95.125,95.125,95.125,95.125,95.125,95.125,95.125,95.125,95.125,95.125,95.125,95.125,95.125,95.125,95.125,95.125,98.125,91.83333333333333,85.04166666666667,95.125,95.125,95.125,95.125,95.125,84.54166666666667,88.45833333333333,90.33333333333333,87.29166666666667,99.20833333333333,86.91666666666667,85.70833333333333,92.83333333333333,85.125,88.08333333333333,91.33333333333333,95.125,91.125,92.25
,Gambia,13.4432,-15.3101,24.083333333333332,24.083333333333332,24.083333333333332,24.083333333333332,24.083333333333332,24.083333333333332,24.083333333333332,24.083333333333332,24.083333333333332,24.083333333333332,24.083333333333332,24.083333333333332,24.083333333333332,24.083333333333332,24.083333333333332,24.083333333333332,24.083333333333332,24.083333333333332,24.083333333333332,24.083333333333332,24.083333333333332,24.083333333333332,24.083333333333332,24.083333333333332,24.083333333333332,24.083333333333332,24.083333333333332,24.083333333333332,24.083333333333332,24.083333333333332,24.083333333333332,24.083333333333332,24.083333333333332,24.083333333333332,24.083333333333332,24.083333333333332,24.083333333333332,24.083333333333332,24.083333333333332,24.083333333333332,24.083333333333332,24.083333333333332,24.083333333333332,24.083333333333332,24.083333333333332,24.083333333333332,24.083333333333332,24.083333333333332,24.083333333333332,24.083333333333332,24.083333333333332,24.083333333333332,24.083333333333332,24.083333333333332,24.083333333333332,24.083333333333332,24.083333333333332,24.083333333333332,24.083333333333332,24.083333333333332,24.083333333333332,24.083333333333332,24.083333333333332,24.083333333333332,24.083333333333332,24.166666666666668,23.708333333333332,18.416666666666668,17.125,18.208333333333332,13.041666666666666,20.791666666666668,20.208333333333332,13.541666666666666,14.75,12.25,16.333333333333332,38.541666666666664,24.25,38.291666666666664
,Georgia,42.3154,43.3569,61.416666666666664,61.416666666666664,61.416666666666664,61.416666666666664,61.416666666666664,61.416666666666664,61.416666666666664,61.416666666666664,61.416666666666664,61.416666666666664,61.416666666666664,61.416666666666664,61.416666666666664,61.416666666666664,61.416666666666664,61.416666666666664,61.416666666666664,61.416666666666664,61.416666666666664,61.416666666666664,61.416666666666664,61.416666666666664,61.416666666666664,61.416666666666664,61.416666666666664,61.416666666666664,61.416666666666664,61.416666666666664,61.416666666666664,61.416666666666664,61.416666666666664,61.416666666666664,61.416666666666664,61.416666666666664,61.416666666666664,61.416666666666664,61.416666666666664,61.416666666666664,61.416666666666664,61.416666666666664,61.416666666666664,61.416666666666664,61.416666666666664,61.416666666666664,61.416666666666664,61.416666666666664,61.416666666666664,61.416666666666664,61.416666666666664,61.416666666666664,61.416666666666664,61.416666666666664,61.416666666666664,61.416666666666664,61.416666666666664,61.416666666666664,61.416666666666664,61.416666666666664,61.416666666666664,61.416666666666664,61.416666666666664,61.416666666666664,61.416666666666664,61.416666666666664,61.416666666666664,61.416666666666664,37.125,57.208333333333336,89.58333333333333,81.20833333333333,65.83333333333333,86.875,64.5,84.875,62.25,84.91666666666667,60.458333333333336,52.375,53.833333333333336,69.125
,Germany,51.0,9.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,81.66666666666667,90.33333333333333,93.04166666666667,76.66666666666667,73.33333333333333,82.125,72.20833333333333,74.79166666666667,77.20833333333333,77.08333333333333,75.5,86.04166666666667,74.54166666666667,57.625,48.0,48.0,48.0,48.0,47.958333333333336,63.416666666666664,76.3913043478261,61.75,71.91666666666667,63.125,67.58333333333333,80.375,69.33333333333333,63.25,57.833333333333336,75.33333333333333,65.875,61.666666666666664,66.25
,Ghana,7.9465,-1.0232,68.875,68.875,68.875,68.875,68.875,68.875,68.875,68.875,68.875,68.875,68.875,68.875,68.875,68.875,68.875,68.875,68.875,68.875,68.875,68.875,68.875,68.875,68.875,68.875,68.875,68.875,68.875,68.875,68.875,68.875,68.875,68.875,68.875,68.875,68.875,68.875,68.875,68.875,68.875,68.875,68.875,68.875,68.875,68.875,68.875,68.875,68.875,68.875,68.875,68.875,68.875,68.875,68.875,68.875,68.875,68.875,68.875,68.875,68.875,63.666666666666664,62.25,68.875,68.875,68.875,68.875,68.875,66.0,68.0,71.91666666666667,65.20833333333333,65.375,65.20833333333333,56.916666666666664,62.041666666666664,56.875,55.5,70.5,73.16666666666667,77.25,84.83333333333333
,Greece,39.0742,21.8243,99.70833333333333,99.70833333333333,99.70833333333333,99.70833333333333,99.70833333333333,99.70833333333333,99.70833333333333,99.70833333333333,99.70833333333333,99.70833333333333,99.70833333333333,99.70833333333333,99.70833333333333,99.70833333333333,99.70833333333333,99.70833333333333,99.70833333333333,99.70833333333333,99.70833333333333,99.70833333333333,99.70833333333333,99.70833333333333,99.70833333333333,99.70833333333333,99.70833333333333,99.70833333333333,99.70833333333333,99.70833333333333,99.70833333333333,99.70833333333333,99.70833333333333,99.70833333333333,99.70833333333333,99.70833333333333,99.70833333333333,99.70833333333333,99.70833333333333,99.70833333333333,99.70833333333333,99.70833333333333,99.70833333333333,99.70833333333333,99.70833333333333,99.70833333333333,99.70833333333333,99.70833333333333,99.70833333333333,99.70833333333333,99.70833333333333,79.08333333333333,66.625,57.166666666666664,63.458333333333336,91.375,84.08333333333333,50.333333333333336,45.958333333333336,58.416666666666664,44.125,47.833333333333336,77.45833333333333,99.70833333333333,99.70833333333333,99.70833333333333,99.70833333333333,99.70833333333333,90.95833333333333,89.21739130434783,77.625,69.625,92.0,72.25,93.0,98.25,97.70833333333333,94.83333333333333,70.625,46.291666666666664,41.625,36.375
,Guatemala,15.7835,-90.2308,79.91666666666667,79.91666666666667,79.91666666666667,79.91666666666667,79.91666666666667,79.91666666666667,79.91666666666667,79.91666666666667,79.91666666666667,79.91666666666667,79.91666666666667,79.91666666666667,79.91666666666667,79.91666666666667,79.91666666666667,79.91666666666667,79.91666666666667,79.91666666666667,79.91666666666667,79.91666666666667,79.91666666666667,79.91666666666667,79.91666666666667,79.91666666666667,79.91666666666667,79.91666666666667,79.91666666666667,79.91666666666667,79.91666666666667,79.91666666666667,79.91666666666667,79.91666666666667,79.91666666666667,79.91666666666667,79.91666666666667,79.91666666666667,79.91666666666667,79.91666666666667,79.91666666666667,79.91666666666667,79.91666666666667,79.91666666666667,79.91666666666667,79.91666666666667,79.91666666666667,79.91666666666667,79.91666666666667,79.91666666666667,79.91666666666667,79.91666666666667,79.91666666666667,79.91666666666667,79.91666666666667,79.91666666666667,86.125,82.25,84.25,81.79166666666667,81.0,85.08333333333333,87.625,79.91666666666667,79.91666666666667,79.91666666666667,79.91666666666667,79.91666666666667,75.66666666666667,75.58333333333333,80.5,76.41666666666667,79.5,64.25,61.583333333333336,65.875,70.83333333333333,73.95833333333333,72.875,71.375,68.20833333333333,64.83333333333333
,Guinea,9.9456,-9.6966,71.375,71.375,71.375,71.375,71.375,71.375,71.375,71.375,71.375,71.375,71.375,71.375,71.375,71.375,71.375,71.375,71.375,71.375,71.375,71.375,71.375,71.375,71.375,71.375,71.375,71.375,71.375,71.375,71.375,71.375,71.375,71.375,71.375,71.375,71.375,71.375,71.375,71.375,71.375,71.375,71.375,71.375,71.375,71.375,71.375,71.375,71.375,71.375,71.375,71.375,71.375,71.375,71.375,71.375,71.375,71.375,71.375,71.375,71.375,71.375,71.375,71.375,71.375,71.375,71.375,71.33333333333333,62.666666666666664,70.08333333333333,52.5,39.458333333333336,44.083333333333336,50.625,41.916666666666664,44.041666666666664,45.5,51.708333333333336,65.66666666666667,63.708333333333336,62.208333333333336,74.70833333333333
,Guyana,5.0,-58.75,82.0,82.0,82.0,82.0,82.0,82.0,82.0,82.0,82.0,82.0,82.0,82.0,82.0,82.0,82.0,82.0,82.0,82.0,82.0,82.0,82.0,82.0,82.0,82.0,82.0,82.0,82.0,82.0,82.0,82.0,82.0,82.0,82.0,82.0,82.0,82.0,82.0,82.0,82.0,82.0,82.0,82.0,82.0,82.0,82.0,82.0,82.0,82.0,82.0,82.0,71.29166666666667,77.66666666666667,82.875,83.45833333333333,81.16666666666667,81.29166666666667,91.375,88.16666666666667,94.04166666666667,92.33333333333333,82.83333333333333,82.0,82.0,82.0,82.0,82.0,96.29166666666667,97.45833333333333,95.16666666666667,91.08333333333333,83.625,85.625,85.16666666666667,80.33333333333333,82.25,88.04166666666667,95.25,95.125,87.83333333333333,94.33333333333333
,Haiti,18.9712,-72.2852,80.95833333333333,80.95833333333333,80.95833333333333,80.95833333333333,80.95833333333333,80.95833333333333,80.95833333333333,80.95833333333333,80.95833333333333,80.95833333333333,80.95833333333333,80.95833333333333,80.95833333333333,80.95833333333333,80.95833333333333,80.95833333333333,80.95833333333333,80.95833333333333,80.95833333333333,80.95833333333333,80.95833333333333,80.95833333333333,80.95833333333333,80.95833333333333,80.95833333333333,80.95833333333333,80.95833333333333,80.95833333333333,80.95833333333333,80.95833333333333,80.95833333333333,80.95833333333333,80.95833333333333,80.95833333333333,80.95833333333333,80.95833333333333,80.95833333333333,80.95833333333333,80.95833333333333,80.95833333333333,80.95833333333333,80.95833333333333,80.95833333333333,80.95833333333333,80.95833333333333,80.95833333333333,80.95833333333333,80.95833333333333,80.95833333333333,80.95833333333333,80.95833333333333,80.95833333333333,80.95833333333333,80.95833333333333,80.95833333333333,80.95833333333333,80.95833333333333,80.95833333333333,80.95833333333333,80.95833333333333,80.95833333333333,80.95833333333333,80.95833333333333,80.95833333333333,80.95833333333333,81.0,70.79166666666667,75.20833333333333,72.0,76.66666666666667,77.75,73.125,80.25,79.25,77.16666666666667,77.41666666666667,76.45833333333333,75.08333333333333,74.95833333333333,73.875
,Holy See,41.9029,12.4534,44.875,44.875,44.875,44.875,44.875,44.875,44.875,44.875,44.875,44.875,44.875,44.875,44.875,44.875,44.875,44.875,44.875,44.875,44.875,44.875,44.875,44.875,44.875,44.875,44.875,44.875,44.875,44.875,44.875,44.875,44.875,44.875,44.875,44.875,44.875,44.875,44.875,44.875,44.875,44.875,44.875,44.875,44.875,44.875,44.875,44.875,44.875,44.875,44.875,44.875,44.875,44.875,44.875,44.875,44.875,44.875,44.875,44.875,44.875,44.875,44.875,44.875,44.875,44.875,44.875,44.916666666666664,78.79166666666667,78.1304347826087,78.125,74.45833333333333,43.833333333333336,55.041666666666664,62.958333333333336,49.125,41.291666666666664,49.0,59.208333333333336,61.875,67.08333333333333,63.833333333333336
,Honduras,15.2,-86.2419,87.33333333333333,87.33333333333333,87.33333333333333,87.33333333333333,87.33333333333333,87.33333333333333,87.33333333333333,87.33333333333333,87.33333333333333,87.33333333333333,87.33333333333333,87.33333333333333,87.33333333333333,87.33333333333333,87.33333333333333,87.33333333333333,87.33333333333333,87.33333333333333,87.33333333333333,87.33333333333333,87.33333333333333,87.33333333333333,87.33333333333333,87.33333333333333,87.33333333333333,87.33333333333333,87.33333333333333,87.33333333333333,87.33333333333333,87.33333333333333,87.33333333333333,87.33333333333333,87.33333333333333,87.33333333333333,87.33333333333333,87.33333333333333,87.33333333333333,87.33333333333333,87.33333333333333,87.33333333333333,87.33333333333333,87.33333333333333,87.33333333333333,87.33333333333333,87.33333333333333,87.33333333333333,87.33333333333333,87.33333333333333,87.33333333333333,87.33333333333333,87.33333333333333,87.33333333333333,87.33333333333333,87.33333333333333,87.33333333333333,87.33333333333333,87.33333333333333,87.33333333333333,87.33333333333333,87.33333333333333,87.33333333333333,87.33333333333333,87.33333333333333,87.33333333333333,87.33333333333333,87.33333333333333,70.70833333333333,69.16666666666667,74.66666666666667,70.83333333333333,80.08333333333333,70.0,70.20833333333333,68.75,67.75,64.29166666666667,70.70833333333333,71.0,66.5,62.375
,Hungary,47.1625,19.5033,71.5,71.5,71.5,71.5,71.5,71.5,71.5,71.5,71.5,71.5,71.5,71.5,71.5,71.5,71.5,71.5,71.5,71.5,71.5,71.5,71.5,71.5,71.5,71.5,71.5,71.5,71.5,71.5,71.5,71.5,71.5,71.5,71.5,71.5,71.5,71.5,71.5,71.5,71.5,71.5,71.5,71.5,71.5,71.5,71.5,71.5,71.5,71.5,71.5,71.5,71.5,71.5,71.5,44.333333333333336,52.5,54.75,60.958333333333336,58.916666666666664,53.5,61.333333333333336,41.5,71.5,71.5,71.5,71.5,71.45833333333333,55.833333333333336,57.17391304347826,61.875,43.958333333333336,36.333333333333336,43.291666666666664,52.5,49.166666666666664,40.583333333333336,40.208333333333336,38.958333333333336,36.958333333333336,33.291666666666664,45.458333333333336
,Iceland,64.9631,-19.0208,85.29166666666667,85.29166666666667,85.29166666666667,85.29166666666667,85.29166666666667,85.29166666666667,85.29166666666667,85.29166666666667,85.29166666666667,85.29166666666667,85.29166666666667,85.29166666666667,85.29166666666667,85.29166666666667,85.29166666666667,85.29166666666667,85.29166666666667,85.29166666666667,85.29166666666667,85.29166666666667,85.29166666666667,85.29166666666667,85.29166666666667,85.29166666666667,85.29166666666667,85.29166666666667,85.29166666666667,85.29166666666667,85.29166666666667,85.29166666666667,85.29166666666667,85.29166666666667,85.29166666666667,85.29166666666667,85.29166666666667,85.29166666666667,85.29166666666667,85.29166666666667,85.29166666666667,85.29166666666667,85.29166666666667,85.29166666666667,85.29166666666667,85.29166666666667,85.29166666666667,85.29166666666667,85.29166666666667,85.29166666666667,85.29166666666667,85.29166666666667,85.29166666666667,85.29166666666667,85.29166666666667,69.04166666666667,85.29166666666667,88.41666666666667,84.20833333333333,77.25,85.29166666666667,86.66666666666667,82.54166666666667,85.29166666666667,85.29166666666667,85.29166666666667,85.29166666666667,85.29166666666667,71.54166666666667,85.83333333333333,88.54166666666667,91.20833333333333,81.79166666666667,78.91666666666667,80.29166666666667,74.875,84.45833333333333,90.625,83.125,73.91666666666667,78.33333333333333,75.54166666666667
,India,21.0,78.0,24.208333333333332,24.208333333333332,24.208333333333332,24.208333333333332,24.208333333333332,24.208333333333332,24.208333333333332,24.208333333333332,24.208333333333332,24.208333333333332,24.208333333333332,24.208333333333332,24.208333333333332,24.208333333333332,24.208333333333332,24.208333333333332,24.208333333333332,24.208333333333332,24.208333333333332,24.208333333333332,24.208333333333332,24.208333333333332,24.208333333333332,24.208333333333332,24.208333333333332,24.208333333333332,24.208333333333332,24.208333333333332,24.208333333333332,24.208333333333332,24.208333333333332,24.208333333333332,24.208333333333332,24.208333333333332,24.208333333333332,24.208333333333332,24.208333333333332,24.208333333333332,24.208333333333332,24.208333333333332,24.208333333333332,24.208333333333332,24.208333333333332,24.208333333333332,24.208333333333332,24.208333333333332,24.208333333333332,24.208333333333332,24.208333333333332,53.583333333333336,34.75,39.375,29.708333333333332,17.458333333333332,26.708333333333332,39.833333333333336,58.125,44.458333333333336,38.583333333333336,39.75,21.958333333333332,24.208333333333332,24.208333333333332,24.208333333333332,24.208333333333332,24.291666666666668,51.583333333333336,47.166666666666664,45.5,39.666666666666664,31.125,18.375,29.25,49.166666666666664,51.958333333333336,38.75,29.666666666666668,20.5,22.833333333333332,28.958333333333332
,Indonesia,-0.7893,113.9213,87.20833333333333,87.20833333333333,87.20833333333333,87.20833333333333,87.20833333333333,87.20833333333333,87.20833333333333,87.20833333333333,87.20833333333333,87.20833333333333,87.20833333333333,87.20833333333333,87.20833333333333,87.20833333333333,87.20833333333333,87.20833333333333,87.20833333333333,87.20833333333333,87.20833333333333,87.20833333333333,87.20833333333333,87.20833333333333,87.20833333333333,87.20833333333333,87.20833333333333,87.20833333333333,87.20833333333333,87.20833333333333,87.20833333333333,87.20833333333333,87.20833333333333,87.20833333333333,87.20833333333333,87.20833333333333,87.20833333333333,87.20833333333333,87.20833333333333,87.20833333333333,87.20833333333333,87.20833333333333,87.20833333333333,87.20833333333333,87.20833333333333,87.20833333333333,87.20833333333333,87.20833333333333,87.20833333333333,87.20833333333333,87.20833333333333,74.0,88.75,88.91666666666667,86.5,72.5,86.75,88.5,82.375,85.875,94.75,89.375,84.08333333333333,87.20833333333333,87.20833333333333,87.20833333333333,87.20833333333333,87.20833333333333,96.08333333333333,79.625,93.79166666666667,86.20833333333333,81.5,81.875,85.54166666666667,84.08333333333333,83.04166666666667,87.5,89.125,89.375,87.75,89.41666666666667
,Iran,32.0,53.0,42.958333333333336,42.958333333333336,42.958333333333336,42.958333333333336,42.958333333333336,42.958333333333336,42.958333333333336,42.958333333333336,42.958333333333336,42.958333333333336,42.958333333333336,42.958333333333336,42.958333333333336,42.958333333333336,42.958333333333336,42.958333333333336,42.958333333333336,42.958333333333336,42.958333333333336,42.958333333333336,42.958333333333336,42.958333333333336,42.958333333333336,42.958333333333336,42.958333333333336,42.958333333333336,42.958333333333336,42.958333333333336,33.625,37.833333333333336,40.75,27.416666666666668,32.333333333333336,25.083333333333332,25.958333333333332,24.791666666666668,51.416666666666664,34.708333333333336,13.25,18.458333333333332,18.416666666666668,26.625,43.666666666666664,32.125,19.958333333333332,15.625,17.708333333333332,13.916666666666666,9.791666666666666,4.125,4.041666666666667,7.125,9.958333333333334,40.541666666666664,35.958333333333336,32.0,38.375,40.833333333333336,21.0,22.608695652173914,46.125,42.958333333333336,42.958333333333336,42.958333333333336,42.958333333333336,43.0,53.333333333333336,56.166666666666664,39.208333333333336,20.0,24.333333333333332,30.666666666666668,25.625,18.25,11.791666666666666,13.75,20.208333333333332,57.041666666666664,58.625,46.166666666666664
,Iraq,33.0,44.0,50.833333333333336,50.833333333333336,50.833333333333336,50.833333333333336,50.833333333333336,50.833333333333336,50.833333333333336,50.833333333333336,50.833333333333336,50.833333333333336,50.833333333333336,50.833333333333336,50.833333333333336,50.833333333333336,50.833333333333336,50.833333333333336,50.833333333333336,50.833333333333336,50.833333333333336,50.833333333333336,50.833333333333336,50.833333333333336,50.833333333333336,50.833333333333336,50.833333333333336,50.833333333333336,50.833333333333336,50.833333333333336,50.833333333333336,50.833333333333336,50.833333333333336,50.833333333333336,50.833333333333336,50.833333333333336,50.833333333333336,50.833333333333336,50.833333333333336,50.833333333333336,50.833333333333336,50.833333333333336,50.833333333333336,50.833333333333336,47.5,42.666666666666664,32.625,45.958333333333336,49.916666666666664,38.333333333333336,32.75,25.375,23.125,19.125,62.416666666666664,76.25,62.958333333333336,51.333333333333336,60.125,53.416666666666664,49.333333333333336,63.333333333333336,67.0,50.833333333333336,50.833333333333336,50.833333333333336,50.833333333333336,51.708333333333336,66.45833333333333,58.708333333333336,37.666666666666664,36.666666666666664,26.708333333333332,41.708333333333336,33.5,34.125,27.958333333333332,28.875,46.458333333333336,42.791666666666664,57.416666666666664,42.333333333333336
,Ireland,53.1424,-7.6921,76.29166666666667,76.29166666666667,76.29166666666667,76.29166666666667,76.29166666666667,76.29166666666667,76.29166666666667,76.29166666666667,76.29166666666667,76.29166666666667,76.29166666666667,76.29166666666667,76.29166666666667,76.29166666666667,76.29166666666667,76.29166666666667,76.29166666666667,76.29166666666667,76.29166666666667,76.29166666666667,76.29166666666667,76.29166666666667,76.29166666666667,76.29166666666667,76.29166666666667,76.29166666666667,76.29166666666667,76.29166666666667,76.29166666666667,76.29166666666667,76.29166666666667,76.29166666666667,76.29166666666667,76.29166666666667,76.29166666666667,76.29166666666667,76.29166666666667,76.29166666666667,76.29166666666667,76.29166666666667,76.29166666666667,76.29166666666667,76.29166666666667,76.29166666666667,76.29166666666667,76.29166666666667,76.29166666666667,76.29166666666667,76.29166666666667,83.45833333333333,78.20833333333333,83.08333333333333,89.83333333333333,78.54166666666667,79.625,91.125,78.16666666666667,75.375,72.95833333333333,68.16666666666667,69.625,76.29166666666667,76.29166666666667,76.29166666666667,76.29166666666667,75.0,74.33333333333333,62.0,75.625,76.875,78.20833333333333,84.75,81.04166666666667,78.08333333333333,81.91666666666667,72.79166666666667,74.375,73.75,82.58333333333333,83.58333333333333
,Israel,31.0,35.0,57.5,57.5,57.5,57.5,57.5,57.5,57.5,57.5,57.5,57.5,57.5,57.5,57.5,57.5,57.5,57.5,57.5,57.5,57.5,57.5,57.5,57.5,57.5,57.5,57.5,57.5,57.5,57.5,57.5,57.5,57.5,57.5,57.5,57.5,57.5,57.5,57.5,57.5,57.5,57.5,57.5,57.5,57.5,57.5,57.5,57.5,57.5,57.5,57.5,57.5,57.5,57.5,57.5,57.5,57.5,57.5,57.5,57.5,57.5,83.95833333333333,73.625,57.5,57.5,57.5,57.5,57.5,79.54166666666667,55.458333333333336,29.875,36.625,72.16666666666667,67.04166666666667,46.0,31.0,33.0,68.375,70.91666666666667,68.91666666666667,68.66666666666667,75.20833333333333
,Italy,43.0,12.0,46.5,46.5,46.5,46.5,46.5,46.5,46.5,46.5,46.5,46.5,46.5,46.5,46.5,46.5,46.5,46.5,46.5,46.5,46.5,46.5,46.5,46.5,46.5,46.5,46.5,46.5,46.5,46.5,46.5,46.5,61.375,63.625,71.375,80.375,78.91666666666667,68.0,47.708333333333336,50.166666666666664,56.458333333333336,83.54166666666667,84.375,80.83333333333333,80.625,69.70833333333333,78.95833333333333,78.54166666666667,63.583333333333336,60.291666666666664,60.916666666666664,61.625,79.70833333333333,80.75,79.45833333333333,62.791666666666664,56.166666666666664,64.08333333333333,62.625,55.541666666666664,58.958333333333336,64.25,71.66666666666667,46.5,46.5,46.5,46.5,46.583333333333336,68.25,63.43478260869565,81.0,72.58333333333333,47.458333333333336,51.541666666666664,61.208333333333336,49.333333333333336,51.791666666666664,52.0,48.875,43.833333333333336,39.041666666666664,41.958333333333336
,Jamaica,18.1096,-77.2975,82.20833333333333,82.20833333333333,82.20833333333333,82.20833333333333,82.20833333333333,82.20833333333333,82.20833333333333,82.20833333333333,82.20833333333333,82.20833333333333,82.20833333333333,82.20833333333333,82.20833333333333,82.20833333333333,82.20833333333333,82.20833333333333,82.20833333333333,82.20833333333333,82.20833333333333,82.20833333333333,82.20833333333333,82.20833333333333,82.20833333333333,82.20833333333333,82.20833333333333,82.20833333333333,82.20833333333333,82.20833333333333,82.20833333333333,82.20833333333333,82.20833333333333,82.20833333333333,82.20833333333333,82.20833333333333,82.20833333333333,82.20833333333333,82.20833333333333,82.20833333333333,82.20833333333333,82.20833333333333,82.20833333333333,82.20833333333333,82.20833333333333,82.20833333333333,82.20833333333333,82.20833333333333,82.20833333333333,82.20833333333333,82.20833333333333,82.20833333333333,82.20833333333333,82.20833333333333,82.20833333333333,82.20833333333333,82.20833333333333,82.20833333333333,82.20833333333333,83.875,84.66666666666667,82.04166666666667,84.95833333333333,82.20833333333333,82.20833333333333,82.20833333333333,82.20833333333333,82.20833333333333,77.41666666666667,75.75,82.54166666666667,81.08333333333333,79.625,78.70833333333333,75.0,75.83333333333333,78.0,75.95833333333333,79.45833333333333,79.95833333333333,77.29166666666667,79.66666666666667
